Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E4287,IT,38,81710,1,46,95,No
E4288,Operations,50,80077,8,41,84,No
E4289,IT,46,109340,5,35,99,No
E4290,IT,36,65440,19,47,43,No
E4291,HR,33,56923,8,37,96,No
E4292,IT,59,49802,17,50,93,Yes
E4293,HR,53,110331,19,44,76,No
E4294,Operations,46,82904,12,32,58,No
E4295,Marketing,21,80162,23,31,76,No
E4296,HR,58,85169,15,53,92,Yes
E4297,Operations,22,88147,4,52,53,No
E4298,Marketing,26,42075,23,38,70,No
E4299,Finance,58,102015,12,37,67,No
E4300,HR,44,94716,13,56,99,Yes
E4301,HR,38,29304,14,33,75,No
E4302,Finance,47,79622,5,31,83,No
E4303,Finance,28,74215,22,43,77,No
E4304,HR,48,100146,16,58,58,No
E4305,Finance,30,93973,7,31,81,No
E4306,IT,37,32521,15,31,40,No
E4307,Marketing,49,44028,13,59,62,No
E4308,Marketing,26,59328,16,56,94,Yes
E4309,Marketing,34,47301,12,57,67,No
E4310,IT,42,58015,7,51,87,No
E4311,Finance,26,107276,16,36,43,No
E4312,Operations,46,56845,23,41,80,No
E4313,Finance,59,106818,23,35,99,Yes
E4314,HR,32,96394,13,47,57,No
E4315,Marketing,55,64159,23,33,88,Yes
E4316,Finance,34,63714,3,48,86,No
E4317,Operations,42,100722,15,56,90,Yes
E4318,HR,43,119721,3,42,78,No
E4319,IT,27,116730,7,49,64,No
E4320,IT,45,45230,18,50,57,No
E4321,Operations,33,112554,14,52,45,No
E4322,HR,41,69262,18,59,58,No
E4323,Marketing,30,110201,19,54,92,Yes
E4324,Finance,29,61722,14,56,51,No
E4325,HR,35,66359,20,31,64,No
E4326,IT,22,82796,6,37,74,No
E4327,Operations,45,60159,8,48,40,No
E4328,Operations,33,107052,7,38,44,No
E4329,Finance,54,110209,20,55,40,No
E4330,Operations,54,25239,18,57,47,No
E4331,Operations,55,111951,18,33,78,No
E4332,HR,58,70886,15,45,86,Yes
E4333,Marketing,23,47195,20,48,82,Yes
E4334,Finance,26,114859,22,39,57,No
E4335,HR,39,116299,19,35,85,Yes
E4336,Marketing,23,54674,22,45,98,Yes
E4337,HR,38,38105,21,39,48,No
E4338,HR,59,49739,21,42,44,No
E4339,Operations,29,51969,2,38,94,No
E4340,Marketing,32,34497,8,36,43,No
E4341,Finance,25,21816,21,33,83,Yes
E4342,Finance,23,112019,11,48,68,No
E4343,Marketing,31,79254,18,55,40,No
E4344,Operations,50,107695,23,33,69,No
E4345,IT,24,89385,13,48,95,Yes
E4346,HR,25,107148,9,57,84,No
E4347,Operations,21,53826,9,48,40,No
E4348,Marketing,47,83365,17,41,42,No
E4349,HR,48,104242,7,59,61,No
E4350,Finance,49,70100,9,42,47,No
E4351,IT,38,110099,22,54,95,Yes
E4352,Finance,32,24359,1,33,57,No
E4353,Marketing,33,116205,2,54,64,No
E4354,HR,22,32809,4,57,87,No
E4355,Marketing,57,84450,14,39,91,Yes
E4356,HR,36,58428,4,50,59,No
E4357,Operations,44,114990,2,36,70,No
E4358,IT,55,92790,8,59,69,No
E4359,Operations,42,110321,18,34,55,No
E4360,Operations,56,22093,19,46,41,No
E4361,Marketing,31,64498,14,47,56,No
E4362,IT,49,60985,20,40,49,No
E4363,HR,55,52009,10,44,46,No
E4364,HR,35,102094,17,50,98,Yes
E4365,Finance,51,37718,8,51,81,No
E4366,HR,36,36705,14,36,90,Yes
E4367,Marketing,30,107618,21,47,91,Yes
E4368,Operations,52,82598,23,55,98,Yes
E4369,Operations,22,97878,8,54,48,No
E4370,Operations,44,32239,5,35,93,No
E4371,IT,43,66622,16,47,56,No
E4372,HR,22,66665,8,45,48,No
E4373,Marketing,58,52274,10,31,48,No
E4374,IT,51,31419,8,48,76,No
E4375,Finance,46,35003,9,30,63,No
E4376,Marketing,49,50866,18,54,78,No
E4377,Marketing,23,41988,3,59,50,No
E4378,Marketing,34,75894,17,55,47,No
E4379,Operations,45,110444,20,40,64,No
E4380,Marketing,21,25674,15,49,85,Yes
E4381,HR,23,90538,21,34,41,No
E4382,Marketing,46,113103,17,45,49,No
E4383,Operations,38,86446,8,52,92,No
E4384,Marketing,29,49072,2,30,63,No
E4385,Finance,58,53717,17,48,87,Yes
E4386,Finance,43,107345,18,43,55,No
E4387,Operations,41,46651,5,32,58,No
E4388,HR,21,64291,9,31,98,No
E4389,HR,41,83350,9,53,70,No
E4390,IT,47,102020,2,34,50,No
E4391,Operations,26,24646,2,46,45,No
E4392,Marketing,56,59713,19,57,45,No
E4393,Operations,48,87936,23,47,71,No
E4394,IT,37,64331,3,30,78,No
E4395,Operations,23,42185,17,44,87,Yes
E4396,Operations,32,104263,14,51,52,No
E4397,IT,59,118656,14,38,98,Yes
E4398,HR,32,72107,14,56,42,No
E4399,Marketing,22,86554,6,52,95,No
E4400,IT,42,37563,3,34,95,No
E4401,Finance,43,90729,1,57,80,No
E4402,HR,50,35701,16,42,95,Yes
E4403,Finance,25,89072,4,48,74,No
E4404,HR,29,68217,1,57,77,No
E4405,Marketing,41,64610,17,57,96,Yes
E4406,Marketing,31,104422,18,53,56,No
E4407,Operations,25,70131,8,39,42,No
E4408,Finance,55,49410,2,49,73,No
E4409,HR,47,119280,18,54,51,No
E4410,Marketing,22,78715,16,50,63,No
E4411,IT,44,58665,10,43,45,No
E4412,Marketing,51,35957,8,51,81,No
E4413,IT,53,68127,12,50,50,No
E4414,HR,59,83589,22,55,87,Yes
E4415,Marketing,50,66008,16,41,66,No
E4416,Marketing,57,81920,12,40,87,Yes
E4417,HR,48,52875,11,52,63,No
E4418,Marketing,51,21626,20,36,57,No
E4419,IT,31,110815,19,46,66,No
E4420,Marketing,43,83822,1,47,93,No
E4421,Finance,22,91765,3,36,94,No
E4422,Operations,47,92413,12,53,95,Yes
E4423,IT,55,53642,9,49,80,No
E4424,Finance,22,58311,21,35,60,No
E4425,HR,59,52356,22,40,98,Yes
E4426,IT,57,23809,5,41,90,No
E4427,Operations,41,63371,1,55,73,No
E4428,Operations,25,54875,10,45,95,No
E4429,HR,41,29465,17,48,72,No
E4430,HR,49,86095,4,52,97,No
E4431,IT,40,93844,15,56,87,Yes
E4432,Marketing,58,85250,19,48,93,Yes
E4433,HR,40,106889,8,40,57,No
E4434,Marketing,45,35250,23,45,42,No
E4435,Finance,22,66023,15,52,63,No
E4436,Operations,52,66624,7,57,40,No
E4437,Marketing,46,36427,15,56,45,No
E4438,Operations,26,53276,8,41,58,No
E4439,Marketing,23,91643,23,56,61,No
E4440,Finance,53,99012,10,37,90,No
E4441,HR,21,23439,18,32,82,Yes
E4442,Finance,25,105848,4,31,98,No
E4443,HR,33,107331,15,57,47,No
E4444,HR,39,98672,11,35,44,No
E4445,Operations,32,99703,22,45,91,Yes
E4446,Finance,45,37300,3,49,48,No
E4447,Marketing,55,80289,15,53,86,Yes
E4448,Finance,32,37182,3,58,60,No
E4449,Operations,50,90507,15,44,67,No
E4450,HR,25,70912,6,43,85,No
E4451,Operations,54,46909,1,31,43,No
E4452,IT,42,39659,14,49,95,Yes
E4453,IT,59,51403,16,47,63,No
E4454,Marketing,33,53586,1,43,47,No
E4455,Operations,23,30360,21,47,91,Yes
E4456,Marketing,40,41424,17,31,56,No
E4457,Marketing,51,118035,8,30,73,No
E4458,IT,25,68791,18,49,59,No
E4459,Marketing,44,23065,16,31,55,No
E4460,IT,53,88795,6,38,49,No
E4461,HR,28,32300,10,38,73,No
E4462,Operations,44,53370,10,45,82,No
E4463,Marketing,40,89831,5,40,49,No
E4464,IT,36,47209,12,56,69,No
E4465,Finance,32,40927,20,52,69,No
E4466,Marketing,33,54579,17,35,90,Yes
E4467,HR,59,29032,14,41,64,No
E4468,HR,45,113254,14,32,96,Yes
E4469,Finance,52,98413,3,59,85,No
E4470,IT,44,60731,12,41,82,Yes
E4471,Marketing,29,112202,20,59,80,No
E4472,IT,43,73767,18,52,46,No
E4473,HR,33,92302,12,30,86,Yes
E4474,IT,52,69954,2,38,59,No
E4475,HR,35,108365,2,49,56,No
E4476,IT,56,105757,17,51,42,No
E4477,Finance,25,45102,10,35,86,No
E4478,Operations,42,54433,18,40,85,Yes
E4479,Finance,36,35932,22,32,79,No
E4480,Finance,30,45714,19,33,75,No
E4481,Operations,44,77803,21,58,65,No
E4482,Operations,38,59743,1,56,49,No
E4483,Marketing,38,22552,24,39,73,No
E4484,Marketing,27,76627,4,48,53,No
E4485,Finance,24,65987,4,58,47,No
E4486,Finance,46,99810,2,35,94,No
E4487,HR,25,65380,19,30,66,No
E4488,HR,36,49250,21,37,49,No
E4489,Marketing,55,88344,12,37,96,Yes
E4490,Marketing,46,84686,10,54,89,No
E4491,HR,38,65028,13,35,54,No
E4492,HR,49,35295,22,46,76,No
E4493,IT,43,75248,23,48,61,No
E4494,IT,34,100205,20,30,84,Yes
E4495,HR,35,30523,23,44,89,Yes
E4496,IT,53,65530,15,42,70,No
E4497,Operations,45,33769,3,50,41,No
E4498,Marketing,41,83042,23,32,84,Yes
E4499,Marketing,37,64645,20,59,70,No
E4500,HR,43,110743,13,31,53,No
E4501,Finance,37,82142,8,32,49,No
E4502,HR,34,45557,7,38,69,No
E4503,IT,49,99782,24,56,75,No
E4504,Finance,40,98382,8,45,86,No
E4505,IT,50,57085,18,53,79,No
E4506,Operations,39,70708,9,42,54,No
E4507,IT,59,71357,6,48,53,No
E4508,Operations,33,33470,4,56,70,No
E4509,Operations,38,98712,15,47,68,No
E4510,IT,43,99082,5,50,66,No
E4511,IT,53,26805,5,41,60,No
E4512,Operations,59,102324,7,57,48,No
E4513,Finance,38,114884,9,58,59,No
E4514,Operations,29,82028,7,41,74,No
E4515,Marketing,53,70772,9,30,97,No
E4516,Operations,52,72104,20,49,54,No
E4517,Finance,37,93616,10,37,63,No
E4518,Marketing,39,109300,4,46,88,No
E4519,HR,47,26630,6,50,96,No
E4520,HR,26,118869,24,57,55,No
E4521,Finance,55,35701,14,49,75,No
E4522,Operations,57,34859,9,51,50,No
E4523,IT,54,41183,1,36,96,No
E4524,Finance,40,60438,17,38,47,No
E4525,Marketing,45,117285,13,46,42,No
E4526,Marketing,24,117423,24,56,58,No
E4527,HR,30,62244,7,39,85,No
E4528,Marketing,30,94312,9,33,80,No
E4529,Finance,44,35021,11,51,42,No
E4530,Marketing,41,89863,3,55,75,No
E4531,Finance,31,75565,12,36,64,No
E4532,IT,47,68043,21,36,99,Yes
E4533,HR,36,93150,3,37,75,No
E4534,Marketing,46,84361,15,59,50,No
E4535,Finance,50,21245,21,55,90,Yes
E4536,Operations,36,61011,10,53,55,No
E4537,HR,27,30355,1,53,94,No
E4538,IT,36,118841,14,37,93,Yes
E4539,Finance,55,68692,20,45,56,No
E4540,IT,36,69004,6,41,81,No
E4541,IT,32,49714,2,44,63,No
E4542,Marketing,55,37198,23,37,56,No
E4543,Marketing,41,86951,8,51,87,No
E4544,Finance,56,21652,1,38,59,No
E4545,Operations,37,63625,4,32,61,No
E4546,Finance,52,105982,4,51,45,No
E4547,Operations,26,38740,5,50,46,No
E4548,IT,44,23810,20,45,53,No
E4549,HR,47,36569,9,44,50,No
E4550,Finance,40,119855,23,53,51,No
E4551,Finance,45,99120,13,33,85,Yes
E4552,Operations,22,46783,18,49,44,No
E4553,IT,29,119065,17,58,44,No
E4554,IT,48,98047,1,45,59,No
E4555,Operations,58,29471,22,39,93,Yes
E4556,IT,23,26163,15,40,94,Yes
E4557,Marketing,40,83087,2,55,97,No
E4558,HR,26,82071,16,58,54,No
E4559,Finance,59,36065,20,34,65,No
E4560,HR,53,103456,22,40,72,No
E4561,Finance,21,68348,5,58,96,No
E4562,Marketing,57,39154,22,42,69,No
E4563,IT,26,40229,19,44,63,No
E4564,Operations,54,72587,5,35,62,No
E4565,Marketing,35,69713,2,45,48,No
E4566,HR,46,46997,7,44,42,No
E4567,Operations,34,41101,3,40,97,No
E4568,IT,27,60391,17,49,75,No
E4569,Marketing,51,95863,24,31,87,Yes
E4570,Operations,44,92723,24,57,46,No
E4571,Marketing,51,115221,3,57,61,No
E4572,Marketing,49,79405,13,59,53,No
E4573,IT,52,54948,7,31,87,No
E4574,Finance,37,73031,24,41,68,No
E4575,Operations,34,57921,3,45,89,No
E4576,IT,56,92571,15,48,55,No
E4577,Marketing,44,97007,18,31,87,Yes
E4578,IT,47,48460,10,46,73,No
E4579,Finance,45,41071,23,43,49,No
E4580,Operations,52,86118,7,53,46,No
E4581,Finance,38,68282,9,57,64,No
E4582,HR,38,111725,5,45,66,No
E4583,Operations,57,78445,20,34,54,No
E4584,Finance,46,101067,8,39,71,No
E4585,Marketing,29,102208,14,46,67,No
E4586,Operations,55,74816,4,42,48,No
E4587,Operations,28,105779,20,45,46,No
E4588,IT,40,23060,14,38,98,Yes
E4589,Marketing,42,33731,12,53,95,Yes
E4590,HR,39,97830,2,33,55,No
E4591,Finance,50,40719,13,53,65,No
E4592,IT,48,67042,1,58,74,No
E4593,Finance,55,69116,20,57,56,No
E4594,HR,31,46325,7,58,62,No
E4595,HR,51,42597,9,55,47,No
E4596,Operations,59,87439,17,45,41,No
E4597,HR,56,34551,21,52,70,No
E4598,Finance,50,113287,23,56,96,Yes
E4599,Marketing,43,44278,13,40,91,Yes
E4600,Marketing,39,111189,23,36,97,Yes
E4601,Operations,32,35141,10,46,98,No
E4602,Finance,35,87913,16,51,96,Yes
E4603,Finance,51,53615,6,42,71,No
E4604,HR,57,82751,16,33,68,No
E4605,Finance,57,47452,11,43,42,No
E4606,IT,35,42725,20,39,47,No
E4607,HR,49,70391,3,39,98,No
E4608,IT,46,95060,9,39,41,No
E4609,Operations,22,31698,15,56,70,No
E4610,Marketing,40,106711,13,41,90,Yes
E4611,Operations,35,97850,10,31,88,No
E4612,Marketing,24,22365,20,55,76,No
E4613,Operations,42,117553,24,52,59,No
E4614,Finance,58,117662,13,38,68,No
E4615,IT,43,63372,17,58,56,No
E4616,Marketing,46,64134,7,34,49,No
E4617,HR,31,57823,6,37,80,No
E4618,IT,48,91158,13,50,61,No
E4619,HR,22,116076,17,43,45,No
E4620,IT,28,21949,15,36,82,Yes
E4621,IT,49,69396,4,36,73,No
E4622,Operations,31,51912,15,38,70,No
E4623,Marketing,57,76947,14,32,94,Yes
E4624,Marketing,38,117697,21,43,51,No
E4625,IT,34,64387,11,46,51,No
E4626,Finance,30,83965,24,47,55,No
E4627,Finance,55,36508,4,41,64,No
E4628,HR,29,65592,3,51,61,No
E4629,HR,55,21919,2,43,66,No
E4630,Operations,31,62595,20,55,63,No
E4631,IT,32,29617,10,55,51,No
E4632,HR,23,95268,13,57,92,Yes
E4633,HR,59,53298,20,42,57,No
E4634,IT,34,26929,21,43,84,Yes
E4635,Operations,48,34456,23,38,86,Yes
E4636,HR,31,106676,18,48,55,No
E4637,Operations,59,103721,21,55,43,No
E4638,Marketing,45,57924,16,31,51,No
E4639,Operations,41,44240,11,40,88,Yes
E4640,Finance,30,107381,10,46,72,No
E4641,Finance,35,29228,9,31,61,No
E4642,Operations,39,41686,12,48,57,No
E4643,Finance,42,31920,19,36,93,Yes
E4644,Marketing,41,27432,1,47,87,No
E4645,IT,52,83575,18,42,72,No
E4646,Finance,43,91725,14,34,66,No
E4647,Finance,33,113575,22,47,81,Yes
E4648,Operations,25,53910,21,52,58,No
E4649,Marketing,24,50226,1,55,87,No
E4650,IT,48,93150,17,53,53,No
E4651,Operations,34,79099,11,53,64,No
E4652,Operations,28,106760,20,58,73,No
E4653,Marketing,29,38013,15,45,63,No
E4654,IT,55,41446,4,44,77,No
E4655,Marketing,57,90375,15,37,99,Yes
E4656,IT,41,82509,22,55,93,Yes
E4657,Marketing,38,115739,22,44,62,No
E4658,Operations,53,20557,14,54,44,No
E4659,Operations,28,50666,22,30,83,Yes
E4660,HR,37,57389,1,57,98,No
E4661,Finance,51,67700,9,46,75,No
E4662,Marketing,54,119143,7,59,93,No
E4663,HR,26,44578,23,44,63,No
E4664,Finance,42,94779,11,43,75,No
E4665,Marketing,34,29596,23,43,44,No
E4666,IT,23,77500,2,39,78,No
E4667,Finance,32,92534,2,31,45,No
E4668,Operations,56,30129,6,56,84,No
E4669,HR,32,83394,23,35,75,No
E4670,Finance,22,86046,19,59,84,Yes
E4671,Finance,22,31596,20,46,43,No
E4672,Operations,35,85355,14,34,49,No
E4673,Marketing,43,32974,3,34,91,No
E4674,IT,49,86673,7,44,40,No
E4675,Operations,37,113433,7,44,60,No
E4676,IT,52,90202,4,49,79,No
E4677,Marketing,27,94442,23,40,78,No
E4678,Finance,50,41818,5,34,76,No
E4679,IT,48,63246,17,57,42,No
E4680,HR,34,75598,4,30,86,No
E4681,HR,50,22654,23,40,70,No
E4682,Operations,37,53758,13,40,66,No
E4683,Marketing,52,44204,16,35,56,No
E4684,Operations,26,54928,16,52,62,No
E4685,Operations,44,73609,2,37,52,No
E4686,Operations,26,50552,18,31,86,Yes
E4687,HR,47,30336,1,44,66,No
E4688,HR,38,67037,18,52,90,Yes
E4689,Operations,44,36206,8,51,59,No
E4690,HR,57,54831,11,38,85,Yes
E4691,Marketing,44,63563,24,44,92,Yes
E4692,Operations,58,38361,24,37,52,No
E4693,HR,54,61335,15,59,83,Yes
E4694,IT,35,94469,16,45,63,No
E4695,Operations,31,45816,17,56,94,Yes
E4696,Operations,42,35619,17,43,80,No
E4697,Marketing,44,112479,12,44,98,Yes
E4698,Finance,21,46819,10,49,42,No
E4699,Finance,38,31741,20,59,82,Yes
E4700,Marketing,32,28798,6,42,49,No
E4701,Marketing,48,45143,8,38,40,No
E4702,Marketing,27,69695,13,30,88,Yes
E4703,Finance,43,52747,2,56,99,No
E4704,Marketing,41,119187,19,35,97,Yes
E4705,HR,54,41182,22,37,52,No
E4706,Operations,31,29415,10,56,53,No
E4707,Operations,42,31085,4,56,72,No
E4708,IT,55,35008,12,49,41,No
E4709,IT,49,107638,18,47,41,No
E4710,Operations,48,38452,7,56,78,No
E4711,HR,38,84075,20,47,80,No
E4712,Finance,34,28120,24,55,95,Yes
E4713,Finance,38,84385,24,46,70,No
E4714,HR,48,93356,23,50,43,No
E4715,Finance,44,38170,4,45,73,No
E4716,Marketing,28,36259,7,42,58,No
E4717,Operations,28,42099,10,51,97,No
E4718,Operations,24,29649,15,33,76,No
E4719,HR,47,115791,12,33,48,No
E4720,Finance,56,79258,1,50,63,No
E4721,IT,25,61037,20,43,52,No
E4722,IT,53,31805,18,34,83,Yes
E4723,Finance,54,63147,16,45,69,No
E4724,IT,50,94280,5,43,58,No
E4725,HR,28,66053,19,59,80,No
E4726,HR,59,117841,4,43,49,No
E4727,Finance,46,111393,6,43,90,No
E4728,IT,57,96215,17,54,81,Yes
E4729,HR,54,115365,7,53,83,No
E4730,HR,27,30985,24,54,53,No
E4731,Marketing,48,113823,23,58,79,No
E4732,Marketing,59,32391,7,43,87,No
E4733,HR,59,24861,9,48,88,No
E4734,Finance,48,83582,13,59,59,No
E4735,Operations,34,71928,20,32,43,No
E4736,Operations,58,54364,14,46,77,No
E4737,HR,24,102399,16,43,83,Yes
E4738,HR,38,117035,23,39,99,Yes
E4739,HR,45,113330,9,42,89,No
E4740,Finance,27,62923,15,51,78,No
E4741,Marketing,58,27919,5,33,44,No
E4742,HR,48,75896,18,40,81,Yes
E4743,HR,25,105818,21,44,71,No
E4744,IT,23,67396,20,44,45,No
E4745,Finance,51,54840,8,59,98,No
E4746,HR,40,62255,15,53,53,No
E4747,IT,39,91160,21,31,45,No
E4748,Operations,31,119242,9,40,53,No
E4749,HR,23,28176,19,31,51,No
E4750,HR,43,53529,22,52,66,No
E4751,IT,27,76406,6,58,93,No
E4752,Finance,43,32941,4,34,65,No
E4753,HR,27,21669,11,42,51,No
E4754,Operations,54,105782,10,30,47,No
E4755,HR,39,64859,3,36,49,No
E4756,Operations,29,75786,1,36,55,No
E4757,Marketing,38,71083,12,39,91,Yes
E4758,Marketing,45,60076,23,35,65,No
E4759,Operations,34,40323,15,49,47,No
E4760,Finance,45,119430,15,41,80,No
E4761,HR,39,26021,21,42,84,Yes
E4762,HR,59,59807,14,53,68,No
E4763,Marketing,35,70355,7,57,59,No
E4764,Operations,36,64732,17,40,56,No
E4765,HR,47,28711,24,47,58,No
E4766,HR,30,83079,19,31,56,No
E4767,Finance,24,27904,7,45,78,No
E4768,IT,39,84033,3,31,99,No
E4769,Marketing,48,106478,3,48,40,No
E4770,Marketing,41,109787,18,35,98,Yes
E4771,IT,34,75096,20,30,91,Yes
E4772,HR,53,110594,22,40,68,No
E4773,Finance,30,23093,14,47,53,No
E4774,Finance,39,44918,3,39,56,No
E4775,Marketing,50,92743,7,47,52,No
E4776,Finance,42,82636,7,59,68,No
E4777,IT,23,78806,5,57,73,No
E4778,HR,57,29394,3,30,66,No
E4779,IT,38,112510,18,48,85,Yes
E4780,Operations,31,113708,15,45,72,No
E4781,Marketing,22,117819,20,55,68,No
E4782,Finance,32,33280,14,36,76,No
E4783,Operations,26,56303,4,44,78,No
E4784,Finance,49,47453,24,58,58,No
E4785,HR,50,80695,8,30,85,No
E4786,HR,22,88449,21,52,63,No
E4787,HR,29,45765,13,50,53,No
E4788,Finance,22,22340,22,38,86,Yes
E4789,Operations,49,111715,8,31,76,No
E4790,HR,53,113409,15,46,44,No
E4791,Operations,30,58057,17,54,92,Yes
E4792,Finance,54,20597,5,53,63,No
E4793,Operations,28,77988,20,39,73,No
E4794,Finance,57,114655,4,35,89,No
E4795,Finance,53,35025,11,34,70,No
E4796,Marketing,26,27145,18,37,69,No
E4797,Finance,39,75797,10,37,99,No
E4798,Finance,52,61723,17,59,95,Yes
E4799,IT,47,93230,15,34,48,No
E4800,HR,21,24830,6,41,66,No
E4801,Marketing,53,43930,23,36,67,No
E4802,Marketing,52,43752,21,42,81,Yes
E4803,Marketing,25,96025,16,42,65,No
E4804,IT,37,118228,15,46,57,No
E4805,Finance,28,101304,8,33,75,No
E4806,HR,54,82040,9,47,47,No
E4807,Operations,29,87696,11,39,57,No
E4808,Finance,43,84648,2,32,59,No
E4809,IT,55,75030,13,41,97,Yes
E4810,Finance,27,76815,4,30,71,No
E4811,Finance,35,105669,9,56,68,No
E4812,IT,40,55690,5,40,88,No
E4813,Marketing,45,108406,19,47,87,Yes
E4814,Marketing,23,110032,22,42,57,No
E4815,HR,44,77923,3,46,46,No
E4816,HR,54,56572,21,37,40,No
E4817,Marketing,42,74030,3,49,67,No
E4818,Operations,31,87904,6,48,72,No
E4819,Finance,28,49203,10,46,89,No
E4820,Operations,59,97088,5,31,43,No
E4821,Finance,55,25608,3,32,94,No
E4822,Marketing,58,65667,22,32,59,No
E4823,HR,28,75547,24,35,92,Yes
E4824,HR,57,42485,7,39,91,No
E4825,Operations,47,29862,22,53,75,No
E4826,HR,48,95948,18,51,96,Yes
E4827,Marketing,54,106890,23,47,70,No
E4828,Operations,52,91880,8,47,77,No
E4829,Finance,35,77560,1,43,67,No
E4830,HR,37,103529,4,45,42,No
E4831,IT,53,114218,24,36,45,No
E4832,HR,36,48415,7,30,84,No
E4833,Finance,49,84523,14,46,62,No
E4834,Operations,29,39323,13,52,46,No
E4835,Finance,53,73214,10,54,95,No
E4836,IT,49,37997,23,34,75,No
E4837,Marketing,33,77003,18,56,40,No
E4838,HR,41,23679,1,30,45,No
E4839,Operations,41,115025,4,50,63,No
E4840,Marketing,25,60308,16,56,76,No
E4841,Finance,30,95024,16,46,84,Yes
E4842,Operations,26,59842,18,39,90,Yes
E4843,Marketing,33,85408,8,41,75,No
E4844,Operations,21,89532,10,54,63,No
E4845,IT,40,73938,16,49,77,No
E4846,IT,28,25695,23,54,84,Yes
E4847,HR,30,115740,24,31,68,No
E4848,HR,29,78499,11,52,76,No
E4849,IT,23,43382,6,45,84,No
E4850,Operations,31,34235,1,44,71,No
E4851,IT,32,82223,12,57,64,No
E4852,HR,30,22366,6,42,49,No
E4853,IT,45,47467,13,47,74,No
E4854,IT,45,79316,17,57,94,Yes
E4855,Operations,31,26764,1,49,64,No
E4856,Marketing,56,110896,8,51,66,No
E4857,HR,59,81836,22,43,84,Yes
E4858,Operations,46,51923,8,47,71,No
E4859,IT,34,115711,24,31,98,Yes
E4860,IT,59,36292,11,31,51,No
E4861,Marketing,21,21614,14,32,43,No
E4862,HR,24,40939,24,34,81,Yes
E4863,HR,50,38800,10,54,65,No
E4864,Finance,32,76440,15,45,42,No
E4865,HR,55,43246,7,51,56,No
E4866,Marketing,33,72805,7,44,48,No
E4867,Finance,51,69648,10,41,68,No
E4868,Finance,58,76851,4,59,40,No
E4869,IT,43,51688,18,38,57,No
E4870,IT,24,113498,10,55,80,No
E4871,HR,36,49764,19,43,92,Yes
E4872,Finance,27,52470,14,58,59,No
E4873,IT,42,58501,13,50,96,Yes
E4874,Marketing,49,77207,15,45,80,No
E4875,IT,31,82157,16,40,73,No
E4876,IT,53,23216,2,35,90,No
E4877,Finance,49,42072,4,39,67,No
E4878,Finance,59,113778,21,57,87,Yes
E4879,Operations,32,57132,18,37,74,No
E4880,Marketing,27,37861,17,45,55,No
E4881,Finance,59,84186,10,32,60,No
E4882,HR,46,24960,21,31,52,No
E4883,Marketing,29,38781,9,45,74,No
E4884,Marketing,54,51126,15,48,81,Yes
E4885,Finance,33,42578,12,59,93,Yes
E4886,Marketing,56,37883,21,38,71,No
E4887,Finance,45,49782,9,45,89,No
E4888,IT,44,76387,14,51,77,No
E4889,Operations,37,36979,13,55,45,No
E4890,IT,22,53746,6,57,89,No
E4891,Finance,33,86266,19,33,77,No
E4892,Finance,51,20056,4,39,77,No
E4893,IT,49,51457,20,48,93,Yes
E4894,HR,48,22243,17,42,99,Yes
E4895,HR,47,75031,19,47,52,No
E4896,HR,35,21701,3,44,85,No
E4897,Finance,51,76381,14,59,92,Yes
E4898,Marketing,35,70438,17,33,78,No
E4899,Finance,53,93839,13,38,52,No
E4900,Marketing,40,100636,9,33,86,No
E4901,IT,32,86483,1,58,51,No
E4902,Operations,57,40505,17,45,92,Yes
E4903,Marketing,29,26553,16,57,98,Yes
E4904,HR,43,53525,18,50,72,No
E4905,Finance,28,100402,2,44,67,No
E4906,IT,52,116008,14,53,96,Yes
E4907,HR,34,64348,22,31,42,No
E4908,IT,47,91187,23,57,57,No
E4909,Operations,45,27273,17,56,65,No
E4910,Finance,33,84236,3,43,93,No
E4911,Finance,41,95569,2,32,79,No
E4912,Operations,51,23535,8,51,41,No
E4913,Finance,57,38677,2,57,43,No
E4914,Marketing,25,103024,2,52,89,No
E4915,IT,33,20908,9,33,67,No
E4916,HR,48,90153,20,59,67,No
E4917,Operations,45,115967,21,30,64,No
E4918,Marketing,55,108989,6,52,65,No
E4919,HR,59,55079,12,57,84,Yes
E4920,HR,27,101556,9,38,86,No
E4921,Operations,58,69323,7,46,41,No
E4922,Marketing,52,65320,12,43,81,Yes
E4923,HR,23,112098,5,46,73,No
E4924,HR,59,109909,16,30,69,No
E4925,Marketing,57,66105,5,39,60,No
E4926,Finance,42,50164,12,52,83,Yes
E4927,HR,28,21885,24,45,76,No
E4928,IT,37,77819,20,56,83,Yes
E4929,Marketing,47,21049,9,54,62,No
E4930,HR,53,73281,23,48,72,No
E4931,Operations,37,63271,7,53,99,No
E4932,IT,32,86697,19,54,41,No
E4933,HR,47,86351,20,32,66,No
E4934,IT,28,56534,23,57,87,Yes
E4935,IT,43,113034,11,41,98,Yes
E4936,Finance,49,78097,21,32,61,No
E4937,IT,40,73813,12,44,73,No
E4938,Finance,36,45037,3,46,55,No
E4939,Marketing,37,56007,17,47,59,No
E4940,Finance,36,99478,7,36,65,No
E4941,Operations,39,47278,22,48,55,No
E4942,HR,28,28272,10,36,45,No
E4943,Marketing,58,77183,23,34,84,Yes
E4944,Marketing,58,119173,15,55,83,Yes
