customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
100764,49,Male,East,Secondary,Self-Employed,33954.67,35336.94,Home,520,0,74,32.95,09:52.3,1
100765,33,Female,South,Graduate,Salaried,39162.86,42157.86,Education,727,8,64,37.44,09:52.3,1
100766,25,Male,South,Graduate,Salaried,50998.57,21186.47,Education,510,0,261,47.58,09:52.3,0
100767,55,Female,North,Graduate,Salaried,54016.04,42966.25,Education,722,2,239,55.55,09:52.3,0
100768,29,Female,West,Primary,Salaried,58945.28,38137,Business,711,2,279,77.78,09:52.3,0
100769,41,Male,West,Primary,Self-Employed,61221.83,6031.14,Home,573,8,201,22.13,09:52.3,1
100770,45,Male,North,Secondary,Salaried,90871.26,57876.04,Other,738,0,293,83.46,09:52.3,0
100771,25,Female,North,Graduate,Salaried,50094.72,14265.29,Other,627,6,286,73.18,09:52.3,1
100772,45,Male,South,Graduate,Unemployed,46410.83,39361.3,Home,609,1,221,70.04,09:52.3,0
100773,53,Male,West,Graduate,Salaried,26530.65,38818.33,Home,620,6,162,12.81,09:52.3,1
100774,43,Female,North,Graduate,Self-Employed,54403.52,6639.82,Education,627,0,183,6.95,09:52.3,0
100775,25,Female,North,Post-Graduate,Salaried,66404.91,27684.69,Other,633,12,265,58.46,09:52.3,0
100776,67,Male,East,Graduate,Self-Employed,16897.59,38633.74,Home,635,9,132,82.68,09:52.3,1
100777,45,Female,North,Secondary,Salaried,51439.29,6480.8,Other,588,9,120,57.6,09:52.3,1
100778,45,Male,North,Secondary,Self-Employed,89007.35,26494.24,Home,604,7,219,24.19,09:52.3,0
100779,54,Female,West,Graduate,Self-Employed,76207.65,39890.1,Car,610,9,160,13.15,09:52.3,0
100780,58,Female,South,Secondary,Salaried,69335.83,40858.61,Education,767,12,109,67.96,09:52.3,0
100781,53,Female,West,Primary,Salaried,75530.31,19043.9,Home,610,9,238,69.96,09:52.3,0
100782,44,Female,South,Graduate,Self-Employed,45657.39,48165.54,Business,606,1,293,20.53,09:52.3,0
100783,34,Other,East,Graduate,Salaried,42327.01,44582.83,Home,756,2,67,7.54,09:52.3,0
100784,26,Male,North,Primary,Salaried,91797.72,28618.42,Car,627,7,187,41.75,09:52.3,0
100785,50,Female,East,Graduate,Salaried,80715.98,15115.73,Business,588,2,36,57.44,09:52.3,0
100786,37,Male,South,Graduate,Self-Employed,41343.17,7512.22,Business,573,0,49,68.54,09:52.3,0
100787,30,Male,West,Secondary,Salaried,13031.9,30663.18,Home,551,8,256,77.9,09:52.3,1
100788,,Male,West,Primary,,41862.11,46967.69,Car,,7,107,59.95,09:52.3,0
100789,65,Other,East,Secondary,Salaried,73588.36,22792.71,Business,524,3,8,14.98,09:52.3,0
100790,46,Other,South,Graduate,Self-Employed,43543.5,12113.77,Education,744,7,236,66.43,09:52.3,0
100791,30,Male,East,Graduate,Unemployed,68251.7,37373.86,Education,644,4,178,93.58,09:52.3,0
100792,63,Male,East,Post-Graduate,Unemployed,95494.26,27617.69,Other,619,2,242,86.5,09:52.3,0
100793,,Female,North,Graduate,,57674.32,32738.57,Other,,0,41,83.45,09:52.3,0
100794,23,Male,East,Primary,Self-Employed,65849,17120.82,Car,682,12,245,32.2,09:52.3,0
100795,35,Male,North,Primary,Salaried,77122.6,19452.23,Business,617,9,113,72.57,09:52.3,1
100796,68,Female,North,Graduate,Salaried,32947.89,17050.07,Education,637,4,256,81.6,09:52.3,1
100797,22,Female,West,Secondary,Salaried,40673.77,32487.54,Education,724,10,166,66.05,09:52.3,0
100798,64,Other,North,Secondary,Salaried,78154.03,19909.06,Car,674,5,78,27.55,09:52.3,0
100799,42,Male,North,Secondary,Unemployed,60924.19,33886.37,Business,563,3,207,90.85,09:52.3,1
100800,19,Male,West,Primary,Salaried,63043.97,15679.43,Car,600,6,196,45.57,09:52.3,0
100801,27,Female,East,Secondary,Self-Employed,60832.15,32462.52,Home,525,2,64,16.68,09:52.3,0
100802,47,Female,South,Secondary,Self-Employed,84457.35,35556.72,Education,693,6,140,14.88,09:52.3,0
100803,67,Female,South,Secondary,Self-Employed,70892.82,29973.14,Car,701,0,42,63.28,09:52.3,0
100804,62,Female,South,Primary,Salaried,71220.5,38755.65,Car,585,6,209,44.39,09:52.3,1
100805,22,Male,East,Graduate,Salaried,90554.95,17778.15,Home,811,0,73,13.5,09:52.3,0
100806,50,Female,North,Graduate,Self-Employed,100164.35,35389.63,Other,821,12,153,71.63,09:52.3,1
100807,18,Male,South,Secondary,Salaried,116089.79,28500.18,Education,652,10,135,76.94,09:52.3,1
100808,35,Male,East,Graduate,Salaried,45524.66,12853.99,Car,594,0,264,70.29,09:52.3,1
100809,49,Female,North,Secondary,Salaried,365205.57,7210.96,Education,669,1,216,23.2,09:52.3,0
100810,64,Male,West,Graduate,Salaried,32580.68,397.4,Other,593,1,209,67.08,09:52.3,1
100811,66,Male,South,Post-Graduate,Self-Employed,108381.19,8125.42,Car,717,3,204,5.97,09:52.3,0
100812,28,Female,North,Graduate,Salaried,44151,31391.94,Home,662,12,110,32.46,09:52.3,0
100813,38,Male,South,Graduate,Salaried,58276.51,20128.46,Education,667,0,31,40.89,09:52.3,0
100814,43,Female,South,Primary,Salaried,60464.4,26308.19,Home,773,3,12,80.17,09:52.3,0
100815,42,Male,South,Primary,Salaried,38325.73,22293.98,Other,607,1,127,40.14,09:52.3,0
100816,39,Female,North,Post-Graduate,Salaried,62167.97,33725.05,Other,609,3,194,6.01,09:52.3,0
100817,44,Male,East,Secondary,Salaried,39616.55,34163.69,Education,710,3,140,36.71,09:52.3,0
100818,66,Male,North,Secondary,Salaried,29126.41,25643.51,Other,620,8,27,49.9,09:52.3,1
100819,30,Other,South,Graduate,Salaried,59031.91,26551.31,Business,762,8,46,90.41,09:52.3,1
100820,50,Female,North,Graduate,Salaried,99746.92,27150.47,Education,720,0,135,89.69,09:52.3,0
100821,51,Female,West,Post-Graduate,Salaried,53649.51,45876.74,Business,624,4,58,21.28,09:52.3,0
100822,58,Male,East,Secondary,Salaried,83525.52,5068.98,Other,523,6,13,21.66,09:52.3,1
100823,52,Female,North,Post-Graduate,Salaried,38858.34,14942.19,Education,548,3,100,19.7,09:52.4,1
100824,18,Female,West,Primary,Unemployed,27913.1,37978.92,Business,616,11,49,76,09:52.4,1
100825,,Female,East,Primary,,71346.5,41618.54,Other,,4,291,5.54,09:52.4,0
100826,65,Female,West,Graduate,Salaried,103890.31,31408,Car,727,1,94,16.45,09:52.4,0
100827,23,Male,East,Primary,Salaried,65223.86,22238.09,Car,635,2,95,53.42,09:52.4,0
100828,45,Male,North,Secondary,Unemployed,80666.19,52923.4,Home,588,6,145,27.28,09:52.4,1
100829,34,Female,West,Graduate,Salaried,97378.11,27667.18,Car,640,9,72,13.31,09:52.4,0
100830,22,Male,South,Secondary,Self-Employed,59086.74,25461.79,Business,651,12,10,37.39,09:52.4,0
100831,48,Male,West,Secondary,Salaried,56198.42,44976.78,Car,741,6,162,29.68,09:52.4,0
100832,22,Other,East,Secondary,Unemployed,71802.21,32133.27,Education,737,3,214,51,09:52.4,0
100833,55,Female,North,Secondary,Self-Employed,76250.48,39097.45,Education,580,11,4,93.13,09:52.4,1
100834,20,Female,East,Secondary,Salaried,25025.62,40854.59,Education,682,0,224,16.19,09:52.4,0
100835,40,Female,West,Graduate,Salaried,67393.14,19412.93,Car,590,0,29,38.55,09:52.4,0
100836,54,Female,West,Graduate,Salaried,59982.96,51515.98,Car,592,3,203,88.88,09:52.4,1
100837,54,Male,South,Secondary,Salaried,40262.03,11931.8,Home,723,3,77,83.92,09:52.4,0
100838,27,Male,North,Graduate,Salaried,58254.74,4694.85,Other,636,5,59,40.48,09:52.4,0
100839,27,Male,North,Primary,Salaried,30866.88,14796.78,Home,695,6,196,67.91,09:52.4,1
100840,36,Male,West,Secondary,Salaried,22226.81,18649.59,Business,687,8,107,12.91,09:52.4,1
100841,34,Female,North,Graduate,Salaried,61671.21,30439.37,Education,644,8,9,69.13,09:52.4,0
100842,38,Male,South,Secondary,Salaried,82551.93,14658.33,Car,673,9,20,92.56,09:52.4,1
100843,31,Male,East,Post-Graduate,Salaried,51317.73,24821.22,Other,664,11,149,53.37,09:52.4,0
100844,26,Male,North,Secondary,Salaried,35981.77,21922.86,Other,569,11,17,49.86,09:52.4,1
100845,63,Male,West,Graduate,Unemployed,39867.53,55066.98,Car,684,4,12,21.86,09:52.4,0
100846,18,Male,East,Secondary,Salaried,73723.61,12925.37,Home,601,9,82,62.04,09:52.4,0
100847,68,Male,East,Secondary,Self-Employed,101684.63,245.67,Other,575,10,67,58.14,09:52.4,1
100848,62,Male,South,Secondary,Salaried,79261.4,41785,Home,710,2,133,63.67,09:52.4,0
100849,30,Male,West,Graduate,Salaried,92519.8,14290.65,Car,609,2,53,7.35,09:52.4,0
100850,21,Male,North,Graduate,Salaried,33809.41,23625.05,Home,728,5,206,54.39,09:52.4,0
100851,18,Female,West,Post-Graduate,Salaried,58151.75,15307.37,Education,727,0,233,58.54,09:52.4,0
100852,66,Male,East,Secondary,Self-Employed,85467.27,36057.64,Car,617,6,54,23.68,09:52.4,0
100853,57,Male,West,Primary,Self-Employed,25020.56,4385.88,Car,725,2,68,23.75,09:52.4,0
100854,49,Female,North,Secondary,Salaried,43540.67,16987.88,Other,623,4,291,29.86,09:52.4,0
100855,51,Male,North,Graduate,Unemployed,83550.48,44435.74,Other,645,6,169,69.05,09:52.4,0
100856,45,Female,South,Post-Graduate,Salaried,66460.64,28712.06,Other,685,6,161,59.56,09:52.4,0
100857,48,Female,North,Secondary,Unemployed,35872.23,41089.67,Education,793,8,15,81.12,09:52.4,1
100858,,Male,North,Graduate,,19229.46,43933.18,Education,,0,191,31.61,09:52.4,0
100859,56,Female,West,Secondary,Salaried,280298.64,22506.02,Business,646,2,15,87.09,09:52.4,0
100860,43,Male,West,Graduate,Salaried,8665.39,25909.97,Car,657,8,287,71.93,09:52.4,1
100861,51,Female,East,Post-Graduate,Salaried,75809.88,32580.83,Other,539,7,10,40.55,09:52.4,1
100862,20,Male,South,Secondary,Self-Employed,46673.89,23375.62,Car,720,1,57,13.57,09:52.4,0
100863,67,Female,West,Secondary,Salaried,86176.71,20317.73,Home,713,7,199,28.13,09:52.4,0
100864,29,Male,North,Post-Graduate,Unemployed,33946.29,21795.23,Education,670,7,161,91.11,09:52.4,1
100865,18,Female,East,Post-Graduate,Self-Employed,125369.97,41253.14,Business,700,1,263,32.93,09:52.4,0
100866,61,Female,West,Graduate,Salaried,70057.47,21114.82,Home,508,7,253,34.69,09:52.4,1
100867,22,Male,South,Graduate,Salaried,74176.73,34003.44,Car,574,2,119,22.06,09:52.4,0
100868,47,Male,South,Secondary,Self-Employed,40673.82,30203.39,Education,776,6,80,77.62,09:52.4,1
100869,47,Female,East,Graduate,Salaried,169996.47,21074.5,Other,632,12,124,29.81,09:52.4,0
100870,34,Female,East,Graduate,Self-Employed,57313.77,29529.54,Home,703,8,72,34.72,09:52.4,0
100871,65,Male,East,Graduate,Salaried,104901.71,1919.93,Education,598,3,168,42.29,09:52.4,0
100872,64,Female,East,Secondary,Salaried,70014.42,31021.5,Car,619,10,284,44.04,09:52.4,0
100873,40,Other,East,Secondary,Salaried,73595.74,38366.76,Car,780,5,36,42.02,09:52.4,0
100874,32,Female,North,Secondary,Self-Employed,73316.22,41821.21,Home,639,8,175,50.34,09:52.4,0
100875,54,Male,North,Secondary,Salaried,227145.81,21419.3,Home,687,10,199,78.31,09:52.4,1
100876,38,Female,West,Primary,Self-Employed,25263.66,16957.69,Home,659,10,116,78.74,09:52.4,1
100877,31,Male,South,Secondary,Salaried,111231.7,29260.98,Business,667,4,220,76.85,09:52.4,0
100878,19,Other,North,Primary,Self-Employed,38062.79,17861.13,Other,665,11,66,14.1,09:52.4,1
100879,28,Female,North,Secondary,Salaried,59039.89,3933.15,Education,512,0,265,76.97,09:52.4,1
100880,68,Male,North,Graduate,Salaried,98287.07,16874.55,Car,683,2,134,15.82,09:52.4,0
100881,56,Female,West,Secondary,Self-Employed,108365.63,29203.02,Car,612,10,119,16.23,09:52.4,0
100882,55,Male,East,Primary,Salaried,240446.55,82025.84,Other,775,8,122,90.31,09:52.4,1
100883,51,Other,West,Secondary,Salaried,47382.63,50338.13,Home,596,2,87,78.75,09:52.4,1
100884,55,Other,South,Secondary,Salaried,63193.36,26874.22,Home,617,10,289,54.72,09:52.4,0
100885,67,Female,South,Graduate,Self-Employed,64174.18,33497.42,Car,821,10,137,83.75,09:52.4,1
100886,51,Male,South,Primary,Unemployed,65059.76,39411.76,Other,701,9,53,94.04,09:52.4,1
100887,35,Female,South,Graduate,Salaried,29248.67,5758.39,Car,581,1,205,59.96,09:52.4,1
100888,47,Male,North,Post-Graduate,Salaried,91502.74,9711.76,Home,662,3,51,60.16,09:52.4,0
100889,32,Male,North,Graduate,Self-Employed,63364.72,26538.43,Education,565,4,40,72.9,09:52.4,1
100890,,Female,West,Graduate,,41944.53,48339.17,Home,,6,250,25.89,09:52.4,0
100891,68,Male,East,Post-Graduate,Unemployed,47540.17,34446.41,Education,594,6,218,20.04,09:52.4,1
100892,51,Male,South,Graduate,Salaried,66746.25,29945.49,Business,781,8,179,73.36,09:52.4,1
100893,69,Other,West,Primary,Unemployed,24927.33,21578.32,Other,679,12,39,36.04,09:52.4,1
100894,55,Male,North,Secondary,Self-Employed,81960.88,31401.91,Business,687,7,183,17.16,09:52.4,0
100895,50,Male,North,Post-Graduate,Self-Employed,65868.26,16053.39,Home,716,12,224,33.34,09:52.4,0
100896,41,Female,East,Secondary,Self-Employed,99142.24,13302.56,Other,724,1,164,37.28,09:52.4,0
100897,32,Male,East,Primary,Salaried,61939.59,14605.95,Home,602,11,234,91.87,09:52.4,1
100898,47,Female,East,Graduate,Salaried,32868.3,45107.22,Other,657,7,193,67.82,09:52.4,1
100899,59,Other,West,Graduate,Salaried,30054.92,12396.22,Other,619,7,85,52.78,09:52.4,1
100900,68,Female,North,Secondary,Salaried,50232.36,19018.34,Home,797,4,243,92.2,09:52.4,0
100901,34,Female,North,Graduate,Salaried,52877.38,32065.17,Home,490,12,173,86.28,09:52.4,1
100902,22,Male,East,Secondary,Self-Employed,45818.46,11797.23,Other,610,2,37,51.08,09:52.4,0
100903,46,Male,South,Graduate,Salaried,63212.01,28392.46,Other,644,8,87,86.51,09:52.4,1
100904,21,Female,East,Secondary,Salaried,45183.91,28387.06,Home,660,11,129,41.39,09:52.4,0
100905,27,Female,West,Secondary,Salaried,66355.15,15633.19,Home,658,6,194,25.74,09:52.4,0
100906,,Female,East,Graduate,,46983.79,21118.3,Car,,0,43,25.94,09:52.4,0
100907,27,Male,East,Secondary,Salaried,75792.59,10846.36,Car,639,7,159,64.61,09:52.4,0
100908,,Male,West,Graduate,,52247.53,45741.49,Car,,9,105,50.1,09:52.4,0
100909,37,Male,East,Secondary,Self-Employed,91155.17,28863.91,Business,682,12,229,64.31,09:52.4,0
100910,,Female,North,Secondary,,76307.37,9270.35,Other,,4,217,66.75,09:52.4,0
100911,22,Male,South,Graduate,Salaried,64839.63,26894.77,Education,775,5,264,7.01,09:52.4,0
100912,51,Female,East,Secondary,Salaried,54808.07,27573.91,Business,671,8,49,9.86,09:52.4,0
100913,23,Female,West,Secondary,Self-Employed,22024.76,8648.6,Other,615,9,123,52.94,09:52.4,1
100914,19,Male,South,Secondary,Salaried,95338.74,45106.66,Education,620,7,25,22.19,09:52.4,0
100915,30,Female,West,Graduate,Self-Employed,42980.57,10155.88,Car,558,10,131,61.93,09:52.4,1
100916,60,Male,South,Post-Graduate,Salaried,62268.3,56353.22,Education,717,2,224,54.7,09:52.4,0
100917,60,Female,South,Post-Graduate,Self-Employed,68595.11,36929.36,Home,647,12,99,57.72,09:52.4,0
100918,65,Female,East,Secondary,Salaried,55412.21,8097.55,Home,681,4,290,32.22,09:52.4,0
100919,28,Female,North,Secondary,Salaried,93865.03,20286.24,Other,673,3,197,62.59,09:52.4,0
100920,68,Female,East,Secondary,Salaried,29465.73,38839.27,Business,601,0,109,79.65,09:52.4,1
100921,64,Male,West,Graduate,Salaried,103348.37,21433.71,Car,593,4,220,94.83,09:52.4,1
100922,40,Male,West,Secondary,Salaried,76788.94,42673.56,Other,618,9,264,80.46,09:52.4,1
100923,33,Female,South,Post-Graduate,Self-Employed,53839.49,19358.97,Car,684,6,208,55.17,09:52.4,0
100924,48,Male,South,Secondary,Salaried,54119.25,23820.02,Home,644,0,82,22.41,09:52.4,0
100925,28,Male,North,Post-Graduate,Unemployed,4579.46,39252.25,Business,526,3,25,66.33,09:52.4,1
100926,33,Male,East,Graduate,Self-Employed,38794.18,34050.86,Business,578,5,186,89.39,09:52.4,1
100927,25,Female,West,Graduate,Salaried,51152.41,11121.59,Home,631,10,8,24.07,09:52.4,0
100928,21,Male,South,Secondary,Self-Employed,64402.62,31510.77,Education,648,11,124,28.04,09:52.4,0
100929,57,Female,North,Primary,Salaried,91489.53,27511.72,Business,686,8,149,18.41,09:52.4,0
100930,21,Other,West,Secondary,Salaried,110938.64,11324,Education,653,10,98,71.3,09:52.4,1
100931,42,Male,South,Secondary,Unemployed,66806.68,4142.85,Car,625,7,216,41.59,09:52.4,0
100932,20,Male,West,Primary,Self-Employed,65140.23,3970.75,Business,622,1,101,10.64,09:52.4,0
100933,49,Male,North,Graduate,Salaried,47741.21,20583.64,Home,664,10,218,83.75,09:52.4,1
100934,20,Female,North,Secondary,Salaried,17122.5,24189.9,Education,679,2,259,55.19,09:52.4,0
100935,44,Male,West,Graduate,Salaried,44855.34,32568.67,Car,627,9,11,34.8,09:52.4,0
100936,46,Male,East,Graduate,Unemployed,54862.47,37307.18,Car,575,12,59,35.96,09:52.4,1
100937,49,Male,West,Primary,Salaried,84384.86,18792.12,Business,643,4,250,31.12,09:52.4,0
100938,67,Female,South,Post-Graduate,Salaried,72987.86,23753.93,Business,605,10,140,45.99,09:52.4,0
100939,,Male,East,Secondary,,65538.63,13619.17,Other,,6,38,35.33,09:52.4,0
100940,36,Female,South,Secondary,Salaried,45480,26308.58,Other,754,2,122,54.32,09:52.4,0
100941,38,Female,West,Secondary,Salaried,10447.08,39527.63,Business,555,11,65,74.62,09:52.4,1
100942,22,Male,East,Graduate,Salaried,11956.1,26517.14,Other,731,6,146,65.7,09:52.4,1
100943,35,Female,South,Primary,Salaried,18406.59,42449.88,Home,683,4,125,31.5,09:52.4,0
100944,45,Male,West,Secondary,Salaried,52699.83,39276.72,Home,727,9,191,52.59,09:52.4,0
100945,,Female,West,Graduate,,84851.11,46865.47,Other,,5,263,80.61,09:52.4,0
100946,39,Female,East,Secondary,Salaried,84176.64,26938.49,Business,549,5,296,11.14,09:52.4,0
100947,38,Female,West,Graduate,Self-Employed,79842.89,17013.55,Home,663,10,182,12.05,09:52.4,0
100948,23,Male,North,Post-Graduate,Self-Employed,47122.61,34318.5,Car,748,10,159,55.06,09:52.4,0
100949,18,Male,South,Post-Graduate,Self-Employed,88606.58,19406.46,Business,576,11,287,62.52,09:52.4,1
100950,22,Male,South,Primary,Self-Employed,36723.24,33847.77,Education,586,3,162,24.03,09:52.4,1
100951,58,Male,West,Secondary,Salaried,81334.84,15057.95,Education,691,11,263,72.07,09:52.4,1
100952,29,Male,West,Secondary,Salaried,18135.59,12573.91,Business,614,7,217,63.16,09:52.4,1
100953,43,Male,North,Secondary,Salaried,30572.19,43246.69,Other,767,8,181,88.1,09:52.4,1
100954,63,Male,East,Secondary,Salaried,101315.38,9811.38,Home,696,1,91,20.21,09:52.4,0
100955,51,Male,West,Secondary,Self-Employed,54904.13,40333.72,Home,600,8,17,72.62,09:52.4,1
100956,66,Female,West,Post-Graduate,Salaried,42975.75,33790.46,Business,610,10,125,12.53,09:52.4,0
100957,31,Female,West,Post-Graduate,Self-Employed,87568.97,26414.46,Car,613,11,260,55.88,09:52.4,0
100958,43,Male,West,Primary,Salaried,90434.29,3389.67,Other,647,3,214,54.67,09:52.4,0
100959,62,Male,South,Secondary,Unemployed,49167.98,47284.89,Car,671,5,239,39.95,09:52.4,0
100960,44,Male,West,Secondary,Salaried,66961.59,10977.4,Business,666,6,180,81.01,09:52.4,1
100961,26,Other,South,Secondary,Salaried,63422.69,39297.3,Business,571,3,172,5.39,09:52.4,0
100962,43,Male,West,Graduate,Salaried,10677.54,14635.89,Car,713,7,143,51.82,09:52.4,1
100963,64,Female,East,Graduate,Self-Employed,25103.5,13432.55,Education,630,12,244,24.54,09:52.4,1
100964,39,Other,North,Post-Graduate,Salaried,83556.36,35029.24,Business,585,9,232,71.91,09:52.4,1
100965,,Female,East,Graduate,,39184.89,33076.98,Other,,7,172,8.88,09:52.4,1
100966,47,Female,West,Graduate,Unemployed,73245.95,7823.54,Car,721,0,277,79.84,09:52.4,0
100967,60,Female,West,Graduate,Self-Employed,66576.01,46551.39,Education,663,7,77,80.43,09:52.4,1
100968,65,Other,West,Secondary,Salaried,90385.82,21909.32,Car,669,9,49,79.96,09:52.4,1
100969,34,Female,East,Graduate,Self-Employed,25905.21,26033.93,Education,568,11,248,18.73,09:52.4,1
100970,43,Female,West,Secondary,Self-Employed,69855.15,20543.84,Education,659,2,283,61.74,09:52.4,0
100971,53,Female,East,Primary,Salaried,58364.64,8458.54,Other,720,4,287,6.29,09:52.4,0
100972,18,Female,South,Secondary,Salaried,40255.64,36028.37,Business,524,9,32,81.32,09:52.4,1
100973,25,Female,North,Secondary,Salaried,40080.09,29343.26,Education,623,7,158,70.07,09:52.4,1
100974,66,Male,North,Post-Graduate,Salaried,65687.02,12923.73,Business,694,10,18,52.8,09:52.4,0
100975,52,Male,East,Secondary,Salaried,75741.75,39162,Other,661,5,63,70.75,09:52.4,0
100976,69,Male,South,Secondary,Unemployed,61589.91,25822.55,Business,579,3,128,13.49,09:52.4,0
100977,32,Male,East,Secondary,Salaried,62367.86,26145.66,Home,678,3,16,52.58,09:52.4,0
100978,64,Male,South,Graduate,Salaried,47537.64,51647.78,Education,568,11,163,31.21,09:52.4,1
100979,39,Male,West,Primary,Unemployed,49195.35,880,Other,589,3,251,92.54,09:52.4,1
100980,31,Female,South,Post-Graduate,Salaried,40188.24,681.94,Car,597,5,137,82.14,09:52.4,1
100981,43,Male,South,Post-Graduate,Self-Employed,47034.96,4059.92,Other,758,6,295,70.99,09:52.4,1
100982,45,Female,South,Graduate,Salaried,74866.89,30454.5,Education,533,12,179,89.04,09:52.4,1
100983,40,Male,North,Graduate,Salaried,77660.14,19614.35,Other,538,4,229,36.22,09:52.4,0
100984,31,Male,South,Primary,Salaried,28103.11,20806.8,Car,670,9,180,86.08,09:52.4,1
100985,41,Female,West,Secondary,Salaried,37589.08,10863.75,Home,657,7,72,34.27,09:52.4,1
100986,19,Female,West,Graduate,Salaried,42240.05,49978.77,Education,617,6,83,70.95,09:52.4,1
100987,62,Male,West,Primary,Self-Employed,58399.08,55015.27,Education,651,7,136,71.28,09:52.4,1
